t,yaw,pitch,roll,g_horizontal,is_blinking,left_px,left_py,right_px,right_py,trial_index,stimulus_state,stimulus_angle_deg,stimulus_x,stimulus_y,fixation_x,fixation_y
1765400533.7818198,1.4869751852312405,-175.8487400712101,-0.05015110156040116,0.6153846153846154,0,996,533,1184,537,8,target,251.31164641248532,92,14,160,177
1765400533.915327,1.9107868433959114,-175.85145560143985,-0.1558415402494151,0.5742590742590743,0,995,533,1179,534,8,target,251.31164641248532,92,14,160,177
1765400534.045752,0.8381833305330404,-176.0002632638057,0.20213571936643243,0.5986842105263158,0,996,533,1181,532,8,target,251.31164641248532,92,14,160,177
1765400534.180949,-0.9549255857709859,-175.90706792167722,-0.06018532582837765,0.5883458646616542,0,996,532,1181,531,8,target,251.31164641248532,92,14,160,177
1765400534.31568,0.7194181599453497,-176.14974992351486,0.37959440525264004,0.5909090909090908,0,996,532,1181,530,8,target,251.31164641248532,92,14,160,177
1765400534.448769,0.19839221603282262,-176.69535746809794,0.21198157080380603,0.577922077922078,0,995,532,1180,532,8,target,251.31164641248532,92,14,160,177
1765400534.581992,0.8420077092001927,-175.71619092974186,0.586218029855393,0.5998168498168498,0,996,532,1182,533,9,center,,,,508,291
1765400534.7169762,0.4281743965981132,-176.21877976266734,-0.0751516560447997,0.6168831168831168,0,995,533,1186,532,9,center,,,,508,291
1765400534.849747,-0.6612122207116361,-175.87727401091536,0.6846499848937327,0.6217948717948718,0,994,532,1186,532,9,center,,,,508,291
1765400534.983146,1.3630816567179977,-176.0828686117048,0.30274641667783986,0.5557928913192071,0,991,535,1179,533,9,center,,,,508,291
1765400535.1206899,1.1127183612175326,-175.62334389916222,0.12241248643772262,0.5558783321941216,0,989,539,1179,534,9,center,,,,508,291
1765400535.2410839,2.003012096934071,-176.34767746753005,-0.13363100393347405,0.5789473684210527,0,987,539,1182,534,9,center,,,,508,291
1765400535.3853319,0.622117781773583,-176.9820939666372,0.09530923821525389,0.5592105263157895,0,987,539,1178,535,9,center,,,,508,291
1765400535.5128472,1.300812942269346,-176.03384458221015,-0.027666102613383637,0.5394736842105263,0,987,539,1175,534,9,center,,,,508,291
1765400535.649888,2.304892075828705,-175.52341428545745,-0.03407146539086071,0.5526315789473684,0,987,539,1178,535,9,gap,,,,508,291
1765400535.783561,1.4841695690441976,-175.77900511389907,-0.09646661828091947,0.5227272727272727,0,987,539,1173,534,9,gap,,,,508,291
1765400535.9114292,1.0644621711944042,-175.53756114835429,-0.2369230062488216,0.5899122807017544,0,987,538,1181,528,9,target,338.6605535183465,586,214,508,291
1765400536.0509188,1.8780203631374295,-176.01892937600726,0.06789788808283234,0.5454545454545454,0,987,539,1176,535,9,target,338.6605535183465,586,214,508,291
1765400536.185919,1.3002696390906747,-176.24566518352404,-0.16666151879905916,0.5460526315789473,0,987,538,1175,536,9,target,338.6605535183465,586,214,508,291
1765400536.313308,2.2751009024400233,-176.43885952433493,0.22384280676868243,0.536578947368421,0,987,538,1174,536,9,target,338.6605535183465,586,214,508,291
1765400536.453642,0.8290938147192445,-175.89749953655462,0.11456888320526354,0.529647983595352,0,986,537,1173,535,9,target,338.6605535183465,586,214,508,291
1765400536.580938,1.3854293424933883,-175.8779762324136,-0.04199831068523797,0.5295625427204375,0,986,538,1172,535,9,target,338.6605535183465,586,214,508,291
1765400536.7177799,2.062500155418408,-176.30344544784654,0.013395567851897588,0.54,0,985,537,1174,533,9,target,338.6605535183465,586,214,508,291
1765400536.847636,3.1676326158797186,-176.29655895344732,-0.07480404027040817,0.5657894736842105,0,985,537,1179,529,9,target,338.6605535183465,586,214,508,291
1765400536.9806552,-0.133868764515634,-175.52776589225152,0.6419673686540592,0.5361414900888585,0,987,537,1174,529,9,target,338.6605535183465,586,214,508,291
1765400537.114849,1.2817400790847124,-175.63993528853774,0.1867130808917643,0.5921052631578947,0,988,537,1182,530,9,target,338.6605535183465,586,214,508,291
1765400537.248744,-0.3014554362070012,-175.9314893202993,0.4224022393213563,0.5164046479835953,0,988,538,1171,536,9,target,338.6605535183465,586,214,508,291
1765400537.382954,0.9142519903444766,-175.22810380040232,-0.01793897515926273,0.5526315789473684,0,988,538,1177,537,9,target,338.6605535183465,586,214,508,291
1765400537.515733,-1.353378411821327,-176.23381184620857,0.23281319005798418,0.5336059743954481,0,988,538,1173,537,10,center,,,,330,521
1765400537.650145,0.9446440848814228,-175.4988115102058,0.2734586094175882,0.51,0,988,537,1172,536,10,center,,,,330,521
1765400537.780403,2.1618739799744953,-175.01801278358906,0.23515669596627206,0.5033333333333334,0,988,537,1172,535,10,center,,,,330,521
1765400537.9169521,2.2362908108868873,-175.56441639416997,0.1462961385966811,0.5394736842105263,0,989,537,1175,537,10,center,,,,330,521
1765400538.049742,2.3320044604006442,-176.25779417822477,0.01644465270492739,0.5694736842105264,1,993,545,1176,542,10,center,,,,330,521
1765400538.1825862,3.639638636450909,-175.1792925629515,0.19517605182666106,0.5666666666666667,1,991,545,1179,541,10,center,,,,330,521
1765400538.3176808,3.4808132923393424,-176.0190513658871,0.5359126243636655,0.5707207207207208,1,991,544,1180,540,10,center,,,,330,521
1765400538.44849,3.7333331574541444,-176.01521341704438,0.33961198091839184,0.5733333333333334,1,994,547,1177,543,10,center,,,,330,521
1765400538.580393,3.4067633014570657,-177.34899241945797,0.4433334620652502,nan,0,nan,nan,nan,nan,10,gap,,,,330,521
1765400538.714391,2.276447336772743,-176.18399556646023,0.37219956079731725,nan,0,nan,nan,nan,nan,10,gap,,,,330,521
1765400538.849869,1.380763593730483,-175.87538013583313,0.1578873292760654,0.5657894736842105,0,990,542,1178,543,10,target,106.27760682578175,271,586,330,521
1765400538.983663,2.4442854676882075,-175.17974898439041,0.2822856512017188,0.5498245614035088,0,990,541,1177,541,10,target,106.27760682578175,271,586,330,521
1765400539.118111,2.3476456206486622,-175.48096347172603,0.18442802955335744,0.5592105263157895,0,991,541,1177,539,10,target,106.27760682578175,271,586,330,521
1765400539.248678,1.2138606149292854,-175.56661099343182,0.05581634066462948,0.555622009569378,0,991,542,1177,540,10,target,106.27760682578175,271,586,330,521
1765400539.381079,0.9855181598743453,-175.51778165375944,0.455929128905637,0.5831578947368421,0,991,542,1182,541,10,target,106.27760682578175,271,586,330,521
1765400539.5162601,2.0578203574101437,-175.64613690109553,0.30443317448561785,0.5964035087719298,0,991,543,1183,541,10,target,106.27760682578175,271,586,330,521
1765400539.649503,-0.06740546778110713,-175.31168705029384,0.6062788938497127,0.5744255744255744,0,991,542,1180,541,10,target,106.27760682578175,271,586,330,521
1765400539.7857869,0.4294882692094659,-175.3706017117313,0.2890052458568356,0.5657894736842105,0,991,543,1179,542,10,target,106.27760682578175,271,586,330,521
1765400539.918893,2.1222041704981227,-175.27355258366558,0.6005135624037929,0.549213943950786,0,991,543,1178,542,10,target,106.27760682578175,271,586,330,521
1765400540.051046,1.9171512617385962,-176.62700865655063,0.4438352456412285,0.5529004329004329,0,991,543,1178,543,10,target,106.27760682578175,271,586,330,521
1765400540.1761339,2.799053555898665,-175.5928034240549,0.059782084318251764,0.5460526315789473,0,991,543,1177,542,10,target,106.27760682578175,271,586,330,521
1765400540.322871,3.179836487137474,-175.2699226955639,0.5227996766157571,0.5592105263157894,0,991,542,1180,542,10,target,106.27760682578175,271,586,330,521
1765400540.4479842,5.231902145002417,-175.18686018736219,0.28438921621155405,0.5498245614035088,0,991,542,1179,542,11,center,,,,404,234
1765400540.585284,2.0837934106582976,-175.72403162781302,0.02625457214937736,0.5564912280701755,0,991,542,1179,542,11,center,,,,404,234
1765400540.719111,1.1643430050697872,-175.875032499875,0.4317284008766453,0.5688653451811346,0,992,542,1180,541,11,center,,,,404,234
1765400540.851396,3.784936701697776,-175.415485573083,0.12258830104396663,0.5499122807017545,0,991,540,1179,541,11,center,,,,404,234
1765400540.981697,0.8912774129016198,-174.57349646275415,0.6559307460977652,0.529054279054279,0,992,538,1176,542,11,center,,,,404,234
1765400541.1190348,2.011078318168436,-175.481967391382,0.3381358404415946,0.5426349965823649,0,992,537,1178,541,11,center,,,,404,234
1765400541.250276,-0.0025807625436349855,-175.641163620738,0.272184654509924,0.6018455228981545,0,992,537,1186,531,11,center,,,,404,234
1765400541.384181,0.31197781538358127,-175.75361977259513,0.6319606511717174,0.577922077922078,0,991,535,1183,537,11,center,,,,404,234
1765400541.519567,2.993522981320895,-175.81599518250997,0.5433257433902347,0.5874958374958374,0,992,536,1184,536,11,gap,,,,404,234
1765400541.647052,1.210381264729158,-175.5351604541407,0.40032324445135314,0.5615218115218115,0,991,535,1179,536,11,gap,,,,404,234
1765400541.78752,1.7263737598470843,-175.7696601918665,0.07920079276752423,0.5844155844155844,0,991,535,1183,536,11,target,42.99302940957389,557,377,404,234
1765400541.9107862,1.7263788235466782,-176.29911864341406,0.40269293286076546,0.5745920745920745,0,991,535,1183,535,11,target,42.99302940957389,557,377,404,234
1765400542.049429,3.4541463066574027,-175.5435629557975,0.2870812382667678,0.5389610389610389,0,991,536,1176,535,11,target,42.99302940957389,557,377,404,234
1765400542.182081,2.6340173497821224,-175.06095967788642,0.23419143901739115,0.5356310356310356,0,990,536,1176,537,11,target,42.99302940957389,557,377,404,234
1765400542.319434,3.0795330239988448,-176.15469975622287,0.3689004045955446,0.5866666666666667,1,991,540,1182,538,11,target,42.99302940957389,557,377,404,234
1765400542.449419,2.586466605520956,-175.1281819449679,0.15323234982789957,0.5557928913192071,1,990,540,1178,542,11,target,42.99302940957389,557,377,404,234
1765400542.581818,2.215124760085321,-176.1048034691782,0.08291050082414832,0.5428070175438597,0,989,539,1177,540,11,target,42.99302940957389,557,377,404,234
1765400542.716726,3.3491922651283534,-176.20678734025608,0.20589601520117207,0.5333333333333334,0,988,539,1175,539,11,target,42.99302940957389,557,377,404,234
1765400542.857117,3.302860392610835,-175.73582951023735,0.2429910312728395,0.5366666666666666,0,988,540,1176,540,11,target,42.99302940957389,557,377,404,234
1765400542.97757,4.27815975326749,-175.974238046225,0.32856087198495404,0.5394736842105263,0,988,540,1177,538,11,target,42.99302940957389,557,377,404,234
1765400543.1192589,2.8084394649727074,-175.78791304973112,0.14758044819452268,0.5296491228070176,0,988,539,1174,543,11,target,42.99302940957389,557,377,404,234
1765400543.2537322,0.7139856346805372,-176.303190234268,0.3006824006984704,0.5333333333333333,0,987,539,1175,538,11,target,42.99302940957389,557,377,404,234
1765400543.387263,2.637561041718292,-176.12132765377427,0.6068501442714701,0.5460526315789473,0,988,539,1177,538,12,center,,,,547,575
1765400543.5186088,2.7508273214101897,-175.57131807419407,0.32650102743335513,0.5428070175438597,0,988,539,1176,538,12,center,,,,547,575
1765400543.655607,2.7502898490101293,-175.5169554275407,0.7262945667171664,0.5197368421052632,0,988,539,1175,538,12,center,,,,547,575
1765400543.7860281,1.771878170217212,-175.7142912242309,0.09049152604134317,0.529647983595352,0,988,539,1175,538,12,center,,,,547,575
1765400543.92433,1.3989212963037532,-175.95066305988829,0.6312266034908091,0.5161483253588517,0,988,541,1174,540,12,center,,,,547,575
1765400544.046928,2.804505302601398,-175.74152720770215,0.21188823216356195,0.536578947368421,1,990,542,1176,541,12,center,,,,547,575
1765400544.191657,2.714945853948602,-175.37676537469468,0.46624677888456006,0.5371171171171172,1,990,543,1177,541,12,center,,,,547,575
1765400544.314225,2.069948710291391,-175.42125351376203,0.5761546731327131,0.5366666666666666,1,989,542,1178,542,12,center,,,,547,575
1765400544.458411,1.0098401239090553,-175.55704198970864,0.5505865820522452,0.5789473684210527,1,990,542,1183,541,12,gap,,,,547,575
1765400544.578335,1.9154769394569717,-175.98422607841204,0.4689419036337599,0.5460526315789473,1,991,543,1177,541,12,gap,,,,547,575
1765400544.725536,0.1720049616303578,-175.6932215464183,0.6429337668444549,0.5557928913192071,1,991,542,1179,541,12,target,270.2489899990123,547,365,547,575
1765400544.848222,2.0534150216597076,-176.34818053344424,0.6006126389091873,0.5333333333333334,1,991,543,1177,542,12,target,270.2489899990123,547,365,547,575
1765400544.987772,2.283132495036565,-176.06120386067644,0.5281387186388986,0.5328947368421053,0,991,542,1177,542,12,target,270.2489899990123,547,365,547,575
1765400545.119842,1.504264491898436,-175.93794387004124,0.4376977991353117,0.5433333333333333,0,990,541,1180,543,12,target,270.2489899990123,547,365,547,575
1765400545.252703,-0.6574520121268824,-176.1819849322354,0.5572525568665172,0.5432456140350878,0,991,541,1177,541,12,target,270.2489899990123,547,365,547,575
1765400545.38887,4.113295434315528,-175.6936923766944,0.6134601187253161,0.5357142857142857,0,989,539,1178,541,12,target,270.2489899990123,547,365,547,575
1765400545.519576,3.9016683851301845,-175.59828431802254,0.5294869513204281,0.5389610389610389,0,990,540,1177,542,12,target,270.2489899990123,547,365,547,575
1765400545.651826,1.3118484995582709,-175.4369502637358,0.4447911591696648,0.5295625427204375,0,989,539,1176,539,12,target,270.2489899990123,547,365,547,575
1765400545.786399,2.0511982705046297,-175.43292197782839,0.3760078069602497,0.5295625427204375,0,989,539,1177,540,12,target,270.2489899990123,547,365,547,575
1765400545.913072,1.580468729176118,-175.28622666837998,0.5503921688081644,0.5394736842105263,0,990,539,1177,539,12,target,270.2489899990123,547,365,547,575
1765400546.04945,2.962030492913223,-175.0948797618087,0.6148530287529965,0.5324675324675324,0,989,539,1177,539,12,target,270.2489899990123,547,365,547,575
1765400546.192482,2.481391573132978,-173.98379687857022,0.29406732228381216,0.5266666666666666,0,990,540,1176,539,12,target,270.2489899990123,547,365,547,575
1765400546.318004,1.2494902337209874,-174.69326200402026,0.305077102170939,0.5357997265892003,0,990,539,1176,539,13,center,,,,578,498
1765400546.456087,1.7115666417414774,-175.80959006244854,0.2482669749638783,0.5460526315789473,0,990,540,1178,540,13,center,,,,578,498
1765400546.584331,-0.6361239597067929,-175.73178246784823,0.380027732778772,0.5493859649122808,0,990,540,1179,541,13,center,,,,578,498
1765400546.7190871,1.1744864623459228,-174.95061391965956,0.8437426807035241,0.5131578947368421,0,987,539,1176,541,13,center,,,,578,498
1765400546.854329,2.1518103691059487,-175.28695882273877,0.6889024393612835,0.5266666666666666,1,989,543,1176,543,13,center,,,,578,498
1765400546.986303,3.4978173737177514,-175.17628720161088,0.32326975614797215,0.5299122807017544,1,989,543,1176,543,13,center,,,,578,498
1765400547.1219578,2.3902353578849898,-175.61121631047857,0.7315858431714681,0.513972602739726,1,987,542,1175,542,13,center,,,,578,498
1765400547.253272,3.708621624834665,-175.4355420385618,0.9851355664048431,0.5133333333333333,0,989,541,1175,543,13,center,,,,578,498
1765400547.38622,2.5794077534591957,-175.79482488463753,0.4067558846545738,0.5372072072072072,0,989,542,1179,543,13,gap,,,,578,498
1765400547.519011,4.245823934556029,-175.5264711112604,0.622815820137929,0.5161483253588517,0,989,541,1176,542,13,gap,,,,578,498
1765400547.654058,0.24001543160777486,-176.11209830346098,0.6390046397184456,0.5167543859649123,0,989,542,1176,542,13,target,179.25726387428955,368,500,578,498
1765400547.784843,2.8582711937506784,-175.4108551886775,0.5258026320355944,0.5197368421052632,0,990,542,1176,541,13,target,179.25726387428955,368,500,578,498
1765400547.9140239,2.7569095627433864,-175.64695834495924,0.38223540155543995,0.5197368421052632,0,990,542,1176,541,13,target,179.25726387428955,368,500,578,498
1765400548.0475352,2.6975462175726124,-175.36611823153564,1.0650736859142371,0.5133333333333333,0,990,541,1177,542,13,target,179.25726387428955,368,500,578,498
1765400548.185428,1.954003227030013,-175.57829294884743,0.634724274813117,0.5296491228070176,0,992,543,1178,543,13,target,179.25726387428955,368,500,578,498
1765400548.319948,1.3252942815804827,-175.71081702939676,0.5544596280187757,0.56,1,993,542,1179,542,13,target,179.25726387428955,368,500,578,498
1765400548.454106,0.387994474440311,-175.46081057021297,0.5053763863624424,0.5360560492139439,0,992,542,1178,542,13,target,179.25726387428955,368,500,578,498
1765400548.586598,0.7389150215758303,-176.02384249734607,0.8821269331382353,0.54,0,992,542,1179,541,13,target,179.25726387428955,368,500,578,498
1765400548.721594,1.8430616262842852,-176.43040360618042,0.3498251732924267,0.5533333333333333,0,993,542,1178,541,13,target,179.25726387428955,368,500,578,498
1765400548.856714,2.630240573742081,-175.83204590280914,0.34461474056509067,0.5533333333333333,0,993,542,1179,542,13,target,179.25726387428955,368,500,578,498
1765400548.9827142,2.0390255195090914,-175.85191726765197,0.2276297041354206,0.56,0,992,541,1179,540,13,target,179.25726387428955,368,500,578,498
1765400549.123171,1.8351546564569865,-175.68739734337333,0.5506773927985106,0.5491285030758715,0,992,542,1179,540,13,target,179.25726387428955,368,500,578,498
1765400549.253356,1.9794303227406285,-175.66091309530566,0.43415621016991257,0.5564912280701755,0,992,541,1180,540,14,center,,,,18,372
1765400549.387949,3.300491223033154,-175.1466058496665,0.5651029214218678,0.5564912280701755,0,992,541,1180,541,14,center,,,,18,372
1765400549.5203269,2.1150675347677814,-176.32986383529254,0.4343836640405542,nan,0,nan,nan,nan,nan,14,center,,,,18,372
1765400549.654282,1.4998423254786175,-175.66254573304963,0.8845606460715572,0.5526315789473685,1,994,543,1177,544,14,center,,,,18,372
1765400549.7902138,2.169408647174879,-175.0764956680109,0.7416512229506904,0.5495614035087719,0,994,541,1179,542,14,center,,,,18,372
1765400549.9205818,1.9736205631813122,-175.940267931253,1.0441961477257211,0.6066666666666667,0,995,541,1184,543,14,center,,,,18,372
1765400550.051531,2.6216036285661835,-175.0320527263517,0.750946480478145,0.581596035543404,0,995,540,1182,541,14,center,,,,18,372
1765400550.1902258,1.2227079827110876,-175.51295574217644,0.7708411963025577,0.5844155844155844,0,996,540,1182,541,14,center,,,,18,372
1765400550.321494,2.717513902568632,-174.92185572805215,0.9243183037934958,0.5974025974025974,0,996,540,1184,541,14,gap,,,,18,372
1765400550.453693,2.979285904910579,-174.82594830891875,0.7521858444548312,0.6038961038961039,0,996,540,1185,540,14,gap,,,,18,372
1765400550.5881548,3.1048473633384432,-175.0414215462165,0.7897201636192649,0.5883458646616542,0,996,540,1183,540,14,target,45.389931369417106,165,521,18,372
1765400550.7242508,2.325368632477624,-175.3784739641655,0.7884829985428706,0.5844155844155844,0,995,540,1183,541,14,target,45.389931369417106,165,521,18,372
1765400550.854335,1.4405987096757586,-175.3356755027516,0.6364427111163948,0.5909090909090908,0,996,539,1182,540,14,target,45.389931369417106,165,521,18,372
1765400550.987642,2.4348980923478494,-175.84506993194978,0.7185206111807283,0.5657894736842106,0,996,540,1180,540,14,target,45.389931369417106,165,521,18,372
1765400551.1236758,3.5305540348202964,-175.81240253399784,0.2492927364343734,0.5498245614035088,0,994,544,1180,543,14,target,45.389931369417106,165,521,18,372
1765400551.2542028,4.500002838486114,-175.9446618127911,0.735152438892643,0.5526315789473684,1,995,544,1180,543,14,target,45.389931369417106,165,521,18,372
1765400551.3908029,3.776136119168513,-175.28962223907953,0.8308175881336893,0.5723684210526316,1,995,543,1182,543,14,target,45.389931369417106,165,521,18,372
1765400551.5222888,4.132299699449672,-175.09838102907955,0.5686957947049831,0.5666666666666667,0,995,543,1181,543,14,target,45.389931369417106,165,521,18,372
1765400551.655616,2.7684961402305848,-175.00892808815843,0.444136335973682,0.5760526315789474,0,996,543,1182,543,14,target,45.389931369417106,165,521,18,372
1765400551.788755,2.5577979311154886,-175.9159161545098,1.1670662640902068,0.58,0,997,542,1183,542,14,target,45.389931369417106,165,521,18,372
1765400551.923978,1.8789660869012652,-175.52481037085246,0.9196574178978429,0.611842105263158,0,997,542,1187,543,14,target,45.389931369417106,165,521,18,372
1765400552.052665,2.713928523690791,-175.04471812482288,0.9389238100007461,0.58,1,995,542,1184,543,14,target,45.389931369417106,165,521,18,372
1765400552.189496,2.2096576400224075,-175.38290511614687,1.0992643762563523,0.5723684210526316,0,996,541,1183,543,15,center,,,,566,309
1765400552.3269482,2.076601033344796,-175.0090903940351,0.8709394769668992,0.5723684210526316,0,995,542,1183,542,15,center,,,,566,309
1765400552.453176,-0.21138112569779224,-175.85492134203406,0.8623354206999748,0.5723684210526316,0,996,542,1181,543,15,center,,,,566,309
1765400552.589443,1.7058720283450703,-174.72635096930475,1.0940516099660749,0.551948051948052,0,993,541,1180,542,15,center,,,,566,309
1765400552.72457,1.4354514058104038,-174.44457405226515,0.7260640895981325,0.5458839406207827,0,991,540,1179,540,15,center,,,,566,309
1765400552.8556569,1.5229899943274108,-175.26402412370552,1.0028196725624479,0.5357997265892003,0,991,540,1178,540,15,center,,,,566,309
1765400552.987631,0.23757881860260735,-174.96705053837127,0.9859244844553425,0.5356310356310356,0,991,540,1177,540,15,center,,,,566,309
1765400553.1228192,1.9576473268344043,-175.71617399193164,1.0587350155061321,0.5332467532467533,0,990,541,1177,540,15,center,,,,566,309
1765400553.253642,3.0432317871912105,-175.8069683493908,0.36797727390566676,0.5328947368421053,0,990,541,1177,540,15,gap,,,,566,309
1765400553.392778,1.9772064562741376,-175.73123079884195,0.6338449563650674,0.5263157894736843,0,990,541,1176,541,15,gap,,,,566,309
1765400553.523276,1.557499718849283,-175.39521473188086,1.001249982431986,0.5194805194805194,0,990,540,1176,540,15,target,155.47703336671717,374,396,566,309
1765400553.659082,0.7484284002040947,-175.4562690919029,0.9267372316861722,0.5361414900888585,0,990,541,1176,541,15,target,155.47703336671717,374,396,566,309
1765400553.787221,1.672324479234305,-175.81857661373715,0.4672921046702923,0.5197368421052632,0,989,541,1175,541,15,target,155.47703336671717,374,396,566,309
1765400553.9239948,3.5212176544313762,-175.25119415484556,0.40344910524039457,0.5328947368421053,0,990,540,1176,541,15,target,155.47703336671717,374,396,566,309
1765400554.054892,1.603907244158436,-175.3067354387712,0.8353558534100283,0.5328947368421053,0,991,540,1177,540,15,target,155.47703336671717,374,396,566,309
1765400554.188525,3.3120412348886377,-174.84033733182974,0.5148160869744531,0.5491285030758715,0,992,541,1179,540,15,target,155.47703336671717,374,396,566,309
1765400554.3228228,2.3488934389692004,-175.45317793031347,0.78349239049987,0.5483682983682984,0,994,537,1178,539,15,target,155.47703336671717,374,396,566,309
1765400554.4548612,2.163634403980044,-177.62784607342869,1.17252261888098,0.48402255639097747,0,996,533,1169,537,15,target,155.47703336671717,374,396,566,309
1765400554.591084,2.551306443460745,-174.6332781482255,0.7404367488099265,0.46753246753246747,0,993,539,1170,542,15,target,155.47703336671717,374,396,566,309
1765400554.722663,1.321803633361991,-174.67066387163956,0.6124802208868765,0.5512820512820513,0,992,545,1181,550,15,target,155.47703336671717,374,396,566,309
1765400554.8565671,2.5841287270069815,-177.17751102611638,1.0695766975126169,0.5197368421052632,0,992,535,1174,541,15,target,155.47703336671717,374,396,566,309
1765400554.9902458,4.1642008343702726,-178.56916309050712,0.9442674862974435,0.5957017543859648,0,995,525,1183,533,15,target,155.47703336671717,374,396,566,309
1765400555.125891,0.9521136907540406,-175.72457026027496,0.9456693411755122,nan,0,nan,nan,nan,nan,16,center,,,,126,122
1765400555.255411,3.2884715598597976,-175.48476455153548,0.4911689454436019,nan,0,nan,nan,nan,nan,16,center,,,,126,122
1765400555.39087,5.0661939009283214,-176.78175207973095,0.4954187788051308,0.5878332194121667,0,994,534,1186,536,16,center,,,,126,122
1765400555.524118,0.6085817116962301,-178.68081314402136,1.4209487044640667,0.5428947368421053,0,997,520,1174,526,16,center,,,,126,122
1765400555.658821,8.094356477391159,-178.68161645394633,0.5404152159068307,0.5526315789473685,0,999,517,1178,525,16,center,,,,126,122
1765400555.7926028,0.9479936511608598,-177.04868633252795,1.1643420967021512,0.6270505809979494,0,999,525,1190,522,16,center,,,,126,122
1765400555.9261088,2.339927724258916,-176.58003538244117,0.7131356582462441,0.5909090909090908,0,997,527,1186,526,16,center,,,,126,122
1765400556.054961,2.522102962636604,-177.68499992916944,0.8916097475364251,0.5986842105263157,0,999,527,1186,530,16,center,,,,126,122
1765400556.191675,4.0976290328479,-177.08199665835858,0.3830286867144312,0.575017088174983,0,999,527,1184,526,16,gap,,,,126,122
1765400556.329953,4.047232712018648,-176.4628716488609,0.5214853108157639,0.577922077922078,0,999,527,1184,527,16,gap,,,,126,122
1765400556.453064,3.7203122749129163,-177.14982457402246,0.6008199730934652,0.5628070175438596,0,998,527,1182,527,16,target,135.41447156919529,14,269,126,122
1765400556.591716,5.169972822273035,-176.24188455024893,0.3408065140709082,0.5751025290498974,0,999,527,1182,527,16,target,135.41447156919529,14,269,126,122
1765400556.721112,4.434925210971223,-176.94761396024083,0.5362808305194585,0.5789473684210527,0,998,527,1183,528,16,target,135.41447156919529,14,269,126,122
1765400556.862944,2.2897985199789717,-176.48463584268762,0.3267738156965325,0.5855263157894737,0,999,529,1183,529,16,target,135.41447156919529,14,269,126,122
1765400556.987377,3.354461025478641,-176.68649578796558,0.9033769496886838,0.5909090909090908,0,999,531,1184,530,16,target,135.41447156919529,14,269,126,122
1765400557.125061,1.9739021027023056,-176.38427717172735,0.8509143497001757,0.5945830485304169,0,999,531,1185,531,16,target,135.41447156919529,14,269,126,122
1765400557.254837,-0.37228322789402835,-176.56269185719793,0.8517474664172808,0.6066666666666667,0,1000,532,1185,532,16,target,135.41447156919529,14,269,126,122
1765400557.389792,1.95753119621083,-176.62077704330991,0.8935801126182432,0.5986842105263158,0,1000,531,1184,532,16,target,135.41447156919529,14,269,126,122
1765400557.525449,1.8788156100750821,-176.69062531670687,1.2074655444472802,0.5818523581681476,0,999,531,1184,532,16,target,135.41447156919529,14,269,126,122
1765400557.659231,1.5779174626813641,-176.44219292962546,1.1260329598855596,0.5880895420369104,0,999,531,1185,533,16,target,135.41447156919529,14,269,126,122
1765400557.791504,1.1405708859951416,-176.36391021126886,0.8253576894966257,0.5909090909090908,0,1000,531,1185,532,16,target,135.41447156919529,14,269,126,122
1765400557.925649,2.995045150613557,-176.57949678858245,0.6828609309416981,0.5883458646616542,0,1000,531,1185,532,16,target,135.41447156919529,14,269,126,122
1765400558.0568562,4.252733705693888,-176.43353234473216,0.9172382926527974,0.5884313055365686,0,999,530,1186,531,17,center,,,,341,104
1765400558.1906261,0.9799961903636477,-176.7128755958187,0.9656551289270185,0.5945830485304169,0,999,531,1187,531,17,center,,,,341,104
1765400558.323456,4.1193047132817,-176.59500871807043,0.7805173401927397,0.5855263157894737,0,1001,530,1186,532,17,center,,,,341,104
1765400558.4593642,3.2721908557083617,-176.74178049000497,1.0765351572456334,0.5789473684210527,0,1001,529,1185,530,17,center,,,,341,104
1765400558.591949,1.7389010423447226,-176.03040927049136,0.722544489844136,0.6052631578947368,0,998,530,1190,529,17,center,,,,341,104
1765400558.725954,-0.29676609795351083,-175.597198121686,1.2649641451952875,0.5389610389610389,0,998,525,1179,529,17,center,,,,341,104
1765400558.860681,1.438326329112594,-176.4127645912924,0.9905646445089762,0.6153508771929824,0,997,528,1191,528,17,center,,,,341,104
1765400558.992249,0.9374064255622038,-176.49011590430433,1.0724440227534442,0.5424641148325359,0,997,529,1179,531,17,center,,,,341,104
1765400559.124379,2.4959863719457545,-176.7034970552766,1.0132152959759353,0.5592105263157895,0,996,529,1181,531,17,gap,,,,341,104
1765400559.260444,-0.01729395667345853,-176.53004795064393,1.2973113505757068,0.5855263157894737,0,997,529,1183,531,17,gap,,,,341,104
1765400559.393687,1.5134327164367662,-176.3007248001972,1.3178964548925511,0.5714285714285714,0,996,529,1184,531,17,target,257.046947694122,293,14,341,104
1765400559.525279,1.6832463665821962,-176.0376166050224,1.0643643162573033,0.5649350649350648,0,996,529,1182,531,17,target,257.046947694122,293,14,341,104
1765400559.6630452,3.8375481983945825,-176.54374014005776,1.0689240564877063,0.5560526315789474,0,996,530,1182,531,17,target,257.046947694122,293,14,341,104
1765400559.790827,3.163468128958002,-175.74888766395665,0.6207289774570129,0.5657894736842105,0,996,530,1183,532,17,target,257.046947694122,293,14,341,104
1765400559.9292312,3.205357546896901,-176.86535318916415,0.717225131533859,0.5759649122807018,1,998,535,1183,533,17,target,257.046947694122,293,14,341,104
